CountyFIPS,DataCategory,DataType,HUC,Organization,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,ReportUnitName,State,WaDEURLAddress
49049,DETAIL,ALLOCATION,160202020107,,UTDWRT,2016,04-01-03,Soldier Summit,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020204,,UTDWRT,2016,04-01-03,Soldier Summit,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020205,,UTDWRT,2016,04-01-03,Soldier Summit,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020301,,UTDWRT,2016,04-01-04,Diamond Fork,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020304,,UTDWRT,2016,04-01-04,Diamond Fork,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020305,,UTDWRT,2016,04-01-04,Diamond Fork,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020307,,UTDWRT,2016,04-01-04,Diamond Fork,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020403,,UTDWRT,2016,04-01-05,Hobble Creek,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020404,,UTDWRT,2016,04-01-05,Hobble Creek,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,160202030102,,UTDWRT,2016,04-01-06,Woodland,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,160202030103,,UTDWRT,2016,04-01-06,Woodland,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,160202030105,,UTDWRT,2016,04-01-06,Woodland,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,160202030202,,UTDWRT,2016,04-01-06,Woodland,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,160202030203,,UTDWRT,2016,04-01-06,Woodland,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,160202030204,,UTDWRT,2016,04-01-06,Woodland,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030102,,UTDWRT,2016,04-01-06,Woodland,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030104,,UTDWRT,2016,04-01-06,Woodland,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030105,,UTDWRT,2016,04-01-06,Woodland,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030202,,UTDWRT,2016,04-01-06,Woodland,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030203,,UTDWRT,2016,04-01-06,Woodland,46,http://www.water.utah.gov/DWRT
49043,DETAIL,ALLOCATION,160202030204,,UTDWRT,2016,04-01-07,Provo River Reservoirs,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030204,,UTDWRT,2016,04-01-07,Provo River Reservoirs,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030301,,UTDWRT,2016,04-01-07,Provo River Reservoirs,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030302,,UTDWRT,2016,04-01-07,Provo River Reservoirs,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030303,,UTDWRT,2016,04-01-07,Provo River Reservoirs,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030304,,UTDWRT,2016,04-01-07,Provo River Reservoirs,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030305,,UTDWRT,2016,04-01-07,Provo River Reservoirs,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030306,,UTDWRT,2016,04-01-07,Provo River Reservoirs,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030401,,UTDWRT,2016,04-01-07,Provo River Reservoirs,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030405,,UTDWRT,2016,04-01-07,Provo River Reservoirs,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030402,,UTDWRT,2016,04-01-08,Wallsburg,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030403,,UTDWRT,2016,04-01-08,Wallsburg,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030404,,UTDWRT,2016,04-01-08,Wallsburg,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202030502,,UTDWRT,2016,04-01-09,Vivian Park,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010201,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010202,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010203,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010204,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010301,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010302,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010500,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010601,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010602,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010702,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010801,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010802,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010803,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010804,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010900,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202011001,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202011002,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020405,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020501,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020502,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020503,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020504,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020601,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020602,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020603,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202020604,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202030503,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202030504,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202030505,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030501,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49051,DETAIL,ALLOCATION,160202030503,,UTDWRT,2016,04-01-10,Utah Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010401,,UTDWRT,2016,04-01-11,Cedar Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010402,,UTDWRT,2016,04-01-11,Cedar Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010403,,UTDWRT,2016,04-01-11,Cedar Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010404,,UTDWRT,2016,04-01-11,Cedar Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010405,,UTDWRT,2016,04-01-11,Cedar Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010406,,UTDWRT,2016,04-01-11,Cedar Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010701,,UTDWRT,2016,04-01-11,Cedar Valley,46,http://www.water.utah.gov/DWRT
49049,DETAIL,ALLOCATION,160202010702,,UTDWRT,2016,04-01-11,Cedar Valley,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040101,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040102,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040103,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040104,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040105,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040201,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040202,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040203,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040204,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040205,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040206,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040207,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040208,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040301,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040302,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040303,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040304,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040306,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040307,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040308,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040309,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040401,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040403,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040404,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040405,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040501,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040502,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040503,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040504,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300040505,,UTDWRT,2016,05-01-00,Gunnison,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050201,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050202,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050203,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050204,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050205,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050206,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050301,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050302,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050303,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050304,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050401,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050402,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050403,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050404,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050405,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050406,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050501,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050502,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050503,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050504,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050505,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050506,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050507,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050509,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050401,,UTDWRT,2016,05-02-01,Levan,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050101,,UTDWRT,2016,05-02-02,Scipio,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050102,,UTDWRT,2016,05-02-02,Scipio,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050103,,UTDWRT,2016,05-02-02,Scipio,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050104,,UTDWRT,2016,05-02-02,Scipio,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050801,,UTDWRT,2016,05-02-03,Fool Creek,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050802,,UTDWRT,2016,05-02-03,Fool Creek,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300051202,,UTDWRT,2016,05-02-03,Fool Creek,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050801,,UTDWRT,2016,05-02-03,Fool Creek,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050802,,UTDWRT,2016,05-02-03,Fool Creek,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051201,,UTDWRT,2016,05-02-03,Fool Creek,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051202,,UTDWRT,2016,05-02-03,Fool Creek,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051203,,UTDWRT,2016,05-02-03,Fool Creek,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051503,,UTDWRT,2016,05-02-03,Fool Creek,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051504,,UTDWRT,2016,05-02-03,Fool Creek,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051505,,UTDWRT,2016,05-02-03,Fool Creek,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050603,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050604,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050605,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050606,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050607,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050608,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050701,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050702,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050703,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050704,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050705,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050706,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050707,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050708,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050709,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050804,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050901,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050902,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050903,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300050905,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300051003,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300051004,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300051005,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050708,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050803,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050804,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050805,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050903,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050904,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300050906,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051005,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051006,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051101,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051102,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051103,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051104,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051105,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051204,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051205,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051206,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051506,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051508,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051509,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051701,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051702,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051703,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051705,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051706,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051707,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051708,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300051709,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49045,DETAIL,ALLOCATION,160300050601,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49045,DETAIL,ALLOCATION,160300050602,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49045,DETAIL,ALLOCATION,160300050604,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49045,DETAIL,ALLOCATION,160300050605,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49045,DETAIL,ALLOCATION,160300050607,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49045,DETAIL,ALLOCATION,160300050608,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49045,DETAIL,ALLOCATION,160300050701,,UTDWRT,2016,05-02-04,Delta,46,http://www.water.utah.gov/DWRT
49023,DETAIL,ALLOCATION,160300030706,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49027,DETAIL,ALLOCATION,160300030701,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300030402,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300030602,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300030604,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300030605,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300030606,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300030701,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300030702,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300030704,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300030705,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49039,DETAIL,ALLOCATION,160300030706,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49041,DETAIL,ALLOCATION,160300030401,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49041,DETAIL,ALLOCATION,160300030402,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49041,DETAIL,ALLOCATION,160300030404,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
49041,DETAIL,ALLOCATION,160300030405,,UTDWRT,2016,05-03-00,Sevier Bridge,46,http://www.water.utah.gov/DWRT
