CountFIPS,DataCategory,DataType,HUC,Organization,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,ReportUnitName,State,WaDEURLAddress
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU40449,DAU40449,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU17634,DAU17634,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU26809,DAU26809,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,8,North Lahontan,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU35437,DAU35437,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU13445,DAU13445,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU02812,DAU02812,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU22854,DAU22854,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU17004,DAU17004,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU14352,DAU14352,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU00447,DAU00447,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU21639,DAU21639,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU17158,DAU17158,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU14145,DAU14145,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,605,Sierra Foothills,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,301,Northern,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU29436,DAU29436,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU13025,DAU13025,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU06840,DAU06840,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU13225,DAU13225,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU02511,DAU02511,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU09633,DAU09633,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU02153,DAU02153,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU18657,DAU18657,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU03053,DAU03053,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU15646,DAU15646,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU08719,DAU08719,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU22454,DAU22454,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU16651,DAU16651,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU29536,DAU29536,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,904,Antelope Valley,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU22754,DAU22754,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU17609,DAU17609,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU29636,DAU29636,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU20750,DAU20750,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU28314,DAU28314,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU19405,DAU19405,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU30015,DAU30015,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU20420,DAU20420,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU24515,DAU24515,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU35333,DAU35333,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU17528,DAU17528,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU33333,DAU33333,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU27002,DAU27002,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU16411,DAU16411,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU28514,DAU28514,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU28114,DAU28114,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU33733,DAU33733,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU17605,DAU17605,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU05727,DAU05727,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU07040,DAU07040,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU16611,DAU16611,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU16711,DAU16711,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU28536,DAU28536,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU22554,DAU22554,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,606,Valley West Side,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU20924,DAU20924,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU20850,DAU20850,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU20320,DAU20320,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU17151,DAU17151,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU18034,DAU18034,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU19201,DAU19201,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU34233,DAU34233,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU08142,DAU08142,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,710,Kern Delta,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU19824,DAU19824,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU30936,DAU30936,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU19655,DAU19655,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU23954,DAU23954,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU21024,DAU21024,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU09833,DAU09833,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU04607,DAU04607,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,1003,Chuckwalla,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU16029,DAU16029,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU25915,DAU25915,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU17603,DAU17603,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU04443,DAU04443,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU24416,DAU24416,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU10430,DAU10430,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU03749,DAU03749,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU04827,DAU04827,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU09236,DAU09236,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,1001,Twenty-Nine Palms - Lanfair,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU14404,DAU14404,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU34836,DAU34836,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU15829,DAU15829,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU23716,DAU23716,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU34333,DAU34333,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU00753,DAU00753,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU32936,DAU32936,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU21850,DAU21850,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU24935,DAU24935,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU20222,DAU20222,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU06540,DAU06540,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU25715,DAU25715,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU05327,DAU05327,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU34513,DAU34513,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU16651,DAU16651,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU22454,DAU22454,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU08719,DAU08719,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU13447,DAU13447,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU15446,DAU15446,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU00125,DAU00125,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU24154,DAU24154,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU23654,DAU23654,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU22354,DAU22354,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU04927,DAU04927,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU40549,DAU40549,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU34433,DAU34433,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU35213,DAU35213,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU07642,DAU07642,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,1005,Borrego,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU26829,DAU26829,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU24354,DAU24354,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU25110,DAU25110,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU21635,DAU21635,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU39149,DAU39149,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU24516,DAU24516,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU34933,DAU34933,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU35137,DAU35137,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU06143,DAU06143,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU33533,DAU33533,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU30819,DAU30819,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU40523,DAU40523,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU04501,DAU04501,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,510,Sacramento Delta,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU14345,DAU14345,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU25256,DAU25256,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU35513,DAU35513,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU32733,DAU32733,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU24810,DAU24810,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU15632,DAU15632,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU28814,DAU28814,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU18507,DAU18507,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU22210,DAU22210,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU13418,DAU13418,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU26225,DAU26225,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU30415,DAU30415,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU02512,DAU02512,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU19605,DAU19605,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU20650,DAU20650,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU06044,DAU06044,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU32736,DAU32736,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU21320,DAU21320,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU23610,DAU23610,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU34036,DAU34036,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU15834,DAU15834,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU09630,DAU09630,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,511,Central Basin East,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU22010,DAU22010,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU20410,DAU20410,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU30519,DAU30519,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU03212,DAU03212,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU31436,DAU31436,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU16451,DAU16451,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU05627,DAU05627,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU01923,DAU01923,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,6,San Joaquin River,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU07556,DAU07556,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU20539,DAU20539,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU21950,DAU21950,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU14252,DAU14252,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU30336,DAU30336,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU01047,DAU01047,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU12037,DAU12037,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU30214,DAU30214,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU15831,DAU15831,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU26015,DAU26015,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU09019,DAU09019,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU34613,DAU34613,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU30836,DAU30836,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU06343,DAU06343,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,202,South Bay,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU25116,DAU25116,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU17209,DAU17209,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU04028,DAU04028,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU32136,DAU32136,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU13752,DAU13752,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU09636,DAU09636,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU02523,DAU02523,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU10433,DAU10433,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU21610,DAU21610,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU31936,DAU31936,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU14752,DAU14752,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU03012,DAU03012,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU33936,DAU33936,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU15432,DAU15432,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU08319,DAU08319,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU03549,DAU03549,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,704,Fresno - Academy,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU05527,DAU05527,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU18539,DAU18539,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU40123,DAU40123,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU32836,DAU32836,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU24410,DAU24410,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU13645,DAU13645,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU13745,DAU13745,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU20224,DAU20224,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU16311,DAU16311,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU35733,DAU35733,49,http://wade.sdsc.edu
,SUMMARY,USE,,,CA-DWR,2010,603,Eastern Valley Floor,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU40223,DAU40223,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU34336,DAU34336,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU13218,DAU13218,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU22035,DAU22035,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU35313,DAU35313,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU06335,DAU06335,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU02312,DAU02312,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU26318,DAU26318,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU27914,DAU27914,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU28836,DAU28836,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU35037,DAU35037,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU03649,DAU03649,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU22110,DAU22110,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU04244,DAU04244,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU23215,DAU23215,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU23616,DAU23616,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU24510,DAU24510,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU01008,DAU01008,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU16306,DAU16306,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU34813,DAU34813,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU29914,DAU29914,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU30114,DAU30114,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU16551,DAU16551,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU13952,DAU13952,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU02723,DAU02723,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU27026,DAU27026,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU30736,DAU30736,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU21750,DAU21750,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU24835,DAU24835,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU28126,DAU28126,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU18103,DAU18103,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU22715,DAU22715,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU05127,DAU05127,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU25010,DAU25010,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU33136,DAU33136,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU04341,DAU04341,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU31636,DAU31636,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU04148,DAU04148,49,http://wade.sdsc.edu
-999 ,SUMMARY,USE,-999,,CA-DWR,2010,DAU22915,DAU22915,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU17334,DAU17334,49,http://wade.sdsc.edu
-999 ,SUMMARY,SUPPLY,-999,,CA-DWR,2010,DAU31136,DAU31136,49,http://wade.sdsc.edu
